type	latency	desc	latencyEEG	latencylastEMGpoint
PC_Pressure_Change	6155096.125541	1_6_125	6155.898000	6155.096000
PC_Pressure_Change	6192531.940036	6_3_126	6193.334000	6192.531500
PC_Pressure_Change	6250637.652096	3_1_127	6251.440000	6250.637500
PC_Pressure_Change	6286495.474411	1_3_128	6287.298000	6286.495000
PC_Pressure_Change	6323591.290584	3_6_129	6324.394000	6323.591000
PC_Pressure_Change	6580480.390792	6_1_130	6581.164000	6580.480000
PC_Pressure_Change	6617788.255014	1_3_131	6618.472000	6617.788000
PC_Pressure_Change	6659058.104818	3_6_132	6659.742000	6659.058000
PC_Pressure_Change	6705667.935194	6_1_133	6706.352000	6705.667500
PC_Pressure_Change	6772379.692405	1_3_134	6773.064000	6772.379500
PC_Pressure_Change	6809211.558361	3_6_135	6809.896000	6809.211500
PC_Pressure_Change	6847005.420821	6_6_136	6847.690000	6847.005000
PC_Pressure_Change	6884791.283305	6_1_137	6885.476000	6884.791000
PC_Pressure_Change	6921693.149005	1_3_138	6922.378000	6921.693000
PC_Pressure_Change	6959041.013082	3_6_139	6959.726000	6959.041000
PC_Pressure_Change	6998624.869029	6_3_140	6999.310000	6998.624500
PC_Pressure_Change	7035886.733419	3_1_141	7036.572000	7035.886500
PC_Pressure_Change	7073008.598319	1_3_142	7073.694000	7073.008500
PC_Pressure_Change	7110222.462890	3_1_143	7110.908000	7110.222000
PC_Pressure_Change	7147482.327288	1_6_144	7148.168000	7147.482000
PC_Pressure_Change	7234218.011624	6_1_145	7234.904000	7234.218000
PC_Pressure_Change	7271687.875264	1_6_146	7272.374000	7271.687500
PC_Pressure_Change	7314195.720562	6_3_147	7314.882000	7314.195500
PC_Pressure_Change	7351027.586518	3_6_148	7351.714000	7351.027500
PC_Pressure_Change	7391481.439298	6_3_149	7392.168000	7391.481000
PC_Pressure_Change	7428581.304277	3_1_150	7429.268000	7428.581000
PC_Pressure_Change	7464953.171907	1_1_151	7465.640000	7464.953000
PC_Pressure_Change	7502407.035598	1_3_152	7503.094000	7502.407000
PC_Pressure_Change	7541732.892484	3_6_153	7542.420000	7541.732500
PC_Pressure_Change	7582018.745868	6_6_154	7582.706000	7582.018500
PC_Pressure_Change	7620174.607005	6_3_155	7620.862000	7620.174500
PC_Pressure_Change	7656812.473673	3_1_156	7657.500000	7656.812000
PC_Pressure_Change	7693624.339701	1_3_157	7694.312000	7693.624000
PC_Pressure_Change	7731576.201580	3_1_158	7732.264000	7731.576000
PC_Pressure_Change	7768260.068074	1_6_159	7768.948000	7768.260000
PC_Pressure_Change	7807091.926757	6_6_160	7807.780000	7807.091500
PC_Pressure_Change	7843463.794386	6_1_161	7844.152000	7843.463500
PC_Pressure_Change	7879881.661848	1_3_162	7880.570000	7879.881500
PC_Pressure_Change	7916795.527505	3_1_163	7917.484000	7916.795500
PC_Pressure_Change	7970731.331219	1_6_164	7971.420000	7970.731000
PC_Pressure_Change	8009321.190776	6_3_165	8010.010000	8009.321000
PC_Pressure_Change	8045023.060844	3_3_166	8045.712000	8045.023000
SM_Start_Move	356384.902349	0_6_1	356.382000	356.384500
SM_Start_Move	431308.538385	6_3_2	431.306000	431.308500
SM_Start_Move	475986.321356	3_1_3	475.984000	475.986000
SM_Start_Move	514622.133671	1_1_4	514.620000	514.622000
SM_Start_Move	551943.952376	1_3_5	551.942000	551.943500
SM_Start_Move	589919.767897	3_6_6	589.918000	589.919500
SM_Start_Move	832680.588627	6_6_7	832.680000	832.680500
SM_Start_Move	883198.343229	6_1_8	883.198000	883.198000
SM_Start_Move	932636.103070	1_3_9	932.636000	932.636000
SM_Start_Move	975065.896962	3_1_10	975.066000	975.065500
SM_Start_Move	1092877.324664	1_3_11	1092.878000	1092.877000
SM_Start_Move	1136355.113458	3_6_12	1136.356000	1136.355000
SM_Start_Move	1180252.900218	6_3_13	1180.254000	1180.252500
SM_Start_Move	1223914.688118	3_6_14	1223.916000	1223.914500
SM_Start_Move	1268954.469330	6_1_15	1268.956000	1268.954000
SM_Start_Move	1310236.268792	1_3_16	1310.238000	1310.236000
SM_Start_Move	1349544.077842	3_1_17	1349.546000	1349.544000
SM_Start_Move	1388771.887288	1_6_18	1388.774000	1388.771500
SM_Start_Move	1431187.681241	6_1_19	1431.190000	1431.187500
SM_Start_Move	1495097.370787	1_3_20	1495.100000	1495.097000
SM_Start_Move	1542563.140208	3_6_21	1542.566000	1542.563000
SM_Start_Move	1584462.936674	6_6_22	1584.466000	1584.462500
SM_Start_Move	1625120.739167	6_3_23	1625.124000	1625.120500
SM_Start_Move	1666522.538045	3_1_24	1666.526000	1666.522500
SM_Start_Move	1706496.343867	1_6_25	1706.500000	1706.496000
