type	latency	desc	latencyEEG	latencylastEMGpoint
SM_Start_Move	354165.113443	3_1_8	354.176000	354.165000
SM_Start_Move	386676.946686	1_6_9	386.688000	386.676500
SM_Start_Move	419476.778444	6_3_10	419.488000	419.476500
SM_Start_Move	452852.607248	3_1_11	452.864000	452.852500
SM_Start_Move	486152.436449	1_6_12	486.164000	486.152000
SM_Start_Move	521098.257200	6_1_13	521.110000	521.098000
SM_Start_Move	557070.072688	1_3_14	557.082000	557.070000
SM_Start_Move	590743.899970	3_6_15	590.756000	590.743500
SM_Start_Move	633743.679410	6_1_16	633.756000	633.743500
SM_Start_Move	669515.495931	1_6_17	669.528000	669.515000
SM_Start_Move	709283.291948	6_3_18	709.296000	709.283000
SM_Start_Move	743927.114248	3_6_19	743.940000	743.927000
SM_Start_Move	782208.917895	6_3_20	782.222000	782.208500
SM_Start_Move	824118.702925	3_1_21	824.132000	824.118500
SM_Start_Move	862570.505693	1_1_22	862.584000	862.570500
SM_Start_Move	897814.324922	1_6_23	897.828000	897.814000
SM_Start_Move	937838.119627	6_3_24	937.852000	937.838000
SM_Start_Move	971913.944847	3_6_25	971.928000	971.913500
SM_Start_Move	1010163.748651	6_3_26	1010.178000	1010.163500
SM_Start_Move	1043739.576429	3_1_27	1043.754000	1043.739500
SM_Start_Move	1077269.404450	1_3_28	1077.284000	1077.269000
SM_Start_Move	1110887.232012	3_6_29	1110.902000	1110.887000
SM_Start_Move	1146615.048752	6_1_30	1146.630000	1146.615000
SM_Start_Move	1193630.807599	1_3_31	1193.646000	1193.630500
SM_Start_Move	1228432.629089	3_1_32	1228.448000	1228.432500
SM_Start_Move	1265324.439865	1_6_33	1265.340000	1265.324000
SM_Start_Move	1306220.230097	6_1_34	1306.236000	1306.220000
SM_Start_Move	1339996.056849	1_6_35	1340.012000	1339.996000
SM_Start_Move	1373325.885896	6_3_36	1373.342000	1373.325500
SM_Start_Move	1406411.716187	3_1_37	1406.428000	1406.411500
SM_Start_Move	1444025.523253	1_3_38	1444.042000	1444.025500
SM_Start_Move	1478459.346637	3_6_39	1478.476000	1478.459000
SM_Start_Move	1516383.152113	6_1_40	1516.400000	1516.383000
SM_Start_Move	1550204.978636	1_3_41	1550.222000	1550.204500
SM_Start_Move	1591668.765955	3_6_42	1591.686000	1591.668500
SM_Start_Move	1628382.577637	6_3_43	1628.400000	1628.382500
SM_Start_Move	1661308.408756	3_1_44	1661.326000	1661.308000
SM_Start_Move	1694892.236493	1_6_45	1694.910000	1694.892000
SM_Start_Move	1731114.050699	6_1_46	1731.132000	1731.114000
SM_Start_Move	1769735.852601	1_6_47	1769.754000	1769.735500
SM_Start_Move	1808513.653697	6_3_48	1808.532000	1808.513500
SM_Start_Move	1843583.473819	3_1_49	1843.602000	1843.583000
SM_Start_Move	1877011.302356	1_3_50	1877.030000	1877.011000
SM_Start_Move	2149829.329284	3_3_51	2149.804000	2149.829000
